Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
CENSUS,2017,YEAR,,COUNTY,COLORADO,8,SAN LUIS VALLEY,80,MINERAL,79,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,27000,3.5
CENSUS,2017,YEAR,,COUNTY,MINNESOTA,27,NORTHEAST,30,COOK,31,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,27000,12.7
CENSUS,2012,YEAR,,COUNTY,GEORGIA,13,WEST CENTRAL,40,MUSCOGEE,215,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,27000,5.1
CENSUS,2002,YEAR,,COUNTY,LOUISIANA,22,SOUTHEAST,90,SAINT BERNARD,87,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,27000,
CENSUS,1997,YEAR,,COUNTY,GEORGIA,13,SOUTHWEST,70,QUITMAN,239,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,27000,
CENSUS,2002,YEAR,,COUNTY,GEORGIA,13,SOUTHWEST,70,QUITMAN,239,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,28000,
CENSUS,2002,YEAR,,COUNTY,MISSOURI,29,SOUTHEAST,90,PEMISCOT,155,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,28000,
CENSUS,2002,YEAR,,COUNTY,NEW YORK,36,LONG ISLAND,91,RICHMOND,85,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,28000,
CENSUS,2002,YEAR,,COUNTY,TENNESSEE,47,DELTA,10,LAKE,95,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,28000,
CENSUS,2017,YEAR,,STATE,VIRGINIA,51,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11192),29000,27.7
CENSUS,2007,YEAR,,COUNTY,KENTUCKY,21,EASTERN OR MOUNTAIN,60,MARTIN,159,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,29000,
CENSUS,2017,YEAR,,COUNTY,WEST VIRGINIA,54,SOUTHWEST,40,BOONE,5,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,30000,6.9
CENSUS,1997,YEAR,,COUNTY,KENTUCKY,21,EASTERN OR MOUNTAIN,60,FLOYD,71,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,30000,
CENSUS,1997,YEAR,,COUNTY,KENTUCKY,21,EASTERN OR MOUNTAIN,60,PERRY,193,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,30000,
CENSUS,2007,YEAR,,STATE,ALASKA,2,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",EXPENSE,"EXPENSE: (LESS THAN 1,000 $)",31000,
CENSUS,2002,YEAR,,COUNTY,KENTUCKY,21,EASTERN OR MOUNTAIN,60,HARLAN,95,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,31000,
CENSUS,1997,YEAR,,COUNTY,WISCONSIN,55,SOUTHEAST,90,MILWAUKEE,79,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,31000,
CENSUS,2018,YEAR,,PUERTO RICO & OUTLYING AREAS,AMERICAN SAMOA,60,,,,,,AMERICAN SAMOA,0,,FEED,"FEED - EXPENSE, MEASURED IN $",AREA OPERATED,AREA OPERATED: (LESS THAN 1.0 ACRES),31124,51.3
CENSUS,2017,YEAR,,AMERICAN INDIAN RESERVATION,,,,,,,,PUEBLO DE COCHITI,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,32000,67
CENSUS,2007,YEAR,,COUNTY,GEORGIA,13,SOUTHWEST,70,QUITMAN,239,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,32000,
CENSUS,2007,YEAR,,COUNTY,KENTUCKY,21,EASTERN OR MOUNTAIN,60,LESLIE,131,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,32000,
CENSUS,2002,YEAR,,COUNTY,WEST VIRGINIA,54,SOUTHWEST,40,MINGO,59,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,32000,
CENSUS,2002,YEAR,,STATE,CONNECTICUT,9,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",IRRIGATION STATUS,IRRIGATION STATUS: (HARVESTED CROPLAND IS ENTIRELY IRRIGATED),32000,
CENSUS,2002,YEAR,,STATE,NEW HAMPSHIRE,33,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",IRRIGATION STATUS,IRRIGATION STATUS: (HARVESTED CROPLAND IS ENTIRELY IRRIGATED),32000,
CENSUS,1997,YEAR,,COUNTY,KENTUCKY,21,EASTERN OR MOUNTAIN,60,BELL,13,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,32000,
CENSUS,1997,YEAR,,COUNTY,WEST VIRGINIA,54,SOUTHWEST,40,LINCOLN,43,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,32000,
CENSUS,2012,YEAR,,COUNTY,COLORADO,8,SAN LUIS VALLEY,80,MINERAL,79,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,33000,3.2
CENSUS,2012,YEAR,,STATE,MAINE,23,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1111),33000,49.4
CENSUS,1997,YEAR,,STATE,RHODE ISLAND,44,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",IRRIGATION STATUS,IRRIGATION STATUS: (HARVESTED CROPLAND IS ENTIRELY IRRIGATED),33000,
CENSUS,2007,YEAR,,COUNTY,NEW YORK,36,NORTHEAST,30,HAMILTON,41,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,34000,
CENSUS,1997,YEAR,,COUNTY,GEORGIA,13,SOUTHEAST,90,CHATHAM,51,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,34000,
CENSUS,1997,YEAR,,COUNTY,GEORGIA,13,SOUTHEAST,90,MCINTOSH,191,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,34000,
CENSUS,1997,YEAR,,COUNTY,WEST VIRGINIA,54,SOUTHWEST,40,WEBSTER,101,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,34000,
CENSUS,2017,YEAR,,STATE,KANSAS,20,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11192),35000,24.9
CENSUS,2002,YEAR,,COUNTY,GEORGIA,13,SOUTHEAST,90,MCINTOSH,191,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,35000,
CENSUS,1997,YEAR,,COUNTY,LOUISIANA,22,NORTHEAST,30,TENSAS,107,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,35000,
CENSUS,2018,YEAR,,PUERTO RICO & OUTLYING AREAS,AMERICAN SAMOA,60,,,,,,AMERICAN SAMOA,0,,FEED,"FEED - EXPENSE, MEASURED IN $",FARM SALES,"FARM SALES: (1,200 TO 2,499 $)",35288,44
CENSUS,2018,YEAR,,PUERTO RICO & OUTLYING AREAS,AMERICAN SAMOA,60,,,,,,"AMERICAN SAMOA, EASTERN, ITUAU",0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,35816,55.7
CENSUS,2017,YEAR,,COUNTY,KENTUCKY,21,EASTERN OR MOUNTAIN,60,MARTIN,159,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,36000,11.7
CENSUS,2017,YEAR,,COUNTY,LOUISIANA,22,SOUTHEAST,90,SAINT BERNARD,87,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,36000,14.6
CENSUS,2002,YEAR,,COUNTY,ARKANSAS,5,NORTHEAST,30,MISSISSIPPI,93,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,36000,
CENSUS,2018,YEAR,,PUERTO RICO & OUTLYING AREAS,NORTHERN MARIANA ISLANDS,69,,,,,,NORTHERN MARIANA ISLANDS,0,,FEED,"FEED - EXPENSE, MEASURED IN $",AREA OPERATED,AREA OPERATED: (2.0 TO 4.0 ACRES),36720,70.4
CENSUS,1997,YEAR,,COUNTY,COLORADO,8,SAN LUIS VALLEY,80,MINERAL,79,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,37000,
CENSUS,1997,YEAR,,COUNTY,GEORGIA,13,SOUTHEAST,90,BRYAN,29,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,37000,
CENSUS,1997,YEAR,,COUNTY,VIRGINIA,51,EASTERN,60,LANCASTER,103,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,37000,
CENSUS,1997,YEAR,,COUNTY,VIRGINIA,51,SOUTHWESTERN,70,BUCHANAN,27,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,37000,
CENSUS,2017,YEAR,,COUNTY,COLORADO,8,NORTHWEST AND MOUNTAIN,10,CLEAR CREEK,19,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,38000,3.5
CENSUS,2017,YEAR,,STATE,FLORIDA,12,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11191),38000,52.5
CENSUS,2002,YEAR,,COUNTY,KENTUCKY,21,EASTERN OR MOUNTAIN,60,BELL,13,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,38000,
CENSUS,2002,YEAR,,COUNTY,MINNESOTA,27,NORTHEAST,30,LAKE,75,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,38000,
CENSUS,1997,YEAR,,COUNTY,COLORADO,8,NORTHWEST AND MOUNTAIN,10,GILPIN,47,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,38000,
CENSUS,1997,YEAR,,COUNTY,VIRGINIA,51,EASTERN,60,NORTHUMBERLAND,133,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,38000,
CENSUS,2007,YEAR,,COUNTY,COLORADO,8,SAN LUIS VALLEY,80,MINERAL,79,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,39000,
CENSUS,2002,YEAR,,COUNTY,FLORIDA,12,NORTHWEST,10,GULF,45,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,39000,
CENSUS,2002,YEAR,,COUNTY,VIRGINIA,51,EASTERN,60,NORTHUMBERLAND,133,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,39000,
CENSUS,2002,YEAR,,STATE,MAINE,23,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",IRRIGATION STATUS,IRRIGATION STATUS: (HARVESTED CROPLAND IS ENTIRELY IRRIGATED),39000,
CENSUS,1997,YEAR,,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,ECHOLS,101,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,39000,
CENSUS,1997,YEAR,,COUNTY,GEORGIA,13,SOUTHEAST,90,CAMDEN,39,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,39000,
CENSUS,1997,YEAR,,COUNTY,KENTUCKY,21,EASTERN OR MOUNTAIN,60,PIKE,195,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,39000,
CENSUS,2018,YEAR,,PUERTO RICO & OUTLYING AREAS,AMERICAN SAMOA,60,,,,,,AMERICAN SAMOA,0,,FEED,"FEED - EXPENSE, MEASURED IN $",AREA OPERATED,AREA OPERATED: (8.0 TO 9.0 ACRES),40000,(H)
CENSUS,2017,YEAR,,COUNTY,VIRGINIA,51,EASTERN,60,NORTHAMPTON,131,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,40000,12.4
CENSUS,2012,YEAR,,STATE,ALASKA,2,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",EXPENSE,"EXPENSE: (LESS THAN 1,000 $)",40000,7.3
CENSUS,2007,YEAR,,COUNTY,LOUISIANA,22,NORTHEAST,30,TENSAS,107,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,40000,
CENSUS,2012,YEAR,,COUNTY,WEST VIRGINIA,54,SOUTHWEST,40,MINGO,59,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,41000,7.1
CENSUS,2012,YEAR,,STATE,WYOMING,56,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1114),41000,23.8
CENSUS,2002,YEAR,,COUNTY,NEVADA,32,SOUTH,80,MINERAL,21,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,41000,
CENSUS,2017,YEAR,,AMERICAN INDIAN RESERVATION,,,,,,,,LUMMI,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,42000,95.6
CENSUS,2017,YEAR,,COUNTY,VIRGINIA,51,EASTERN,60,MATHEWS,115,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,42000,12.4
CENSUS,2002,YEAR,,COUNTY,KENTUCKY,21,EASTERN OR MOUNTAIN,60,PIKE,195,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,42000,
CENSUS,1997,YEAR,,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,NEW HANOVER,129,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,42000,
CENSUS,2018,YEAR,,PUERTO RICO & OUTLYING AREAS,AMERICAN SAMOA,60,,,,,,"AMERICAN SAMOA, EASTERN, SUA",0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,42230,36.1
CENSUS,2017,YEAR,,COUNTY,ARKANSAS,5,NORTHEAST,30,MISSISSIPPI,93,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,43000,20.2
CENSUS,2017,YEAR,,STATE,SOUTH DAKOTA,46,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1114),43000,28.5
CENSUS,2012,YEAR,,STATE,ALASKA,2,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1114),43000,3
CENSUS,2007,YEAR,,STATE,ALASKA,2,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",IRRIGATION STATUS,IRRIGATION STATUS: (HARVESTED CROPLAND IS ENTIRELY IRRIGATED),43000,
CENSUS,1997,YEAR,,COUNTY,ALASKA,2,SOUTHEAST,40,JUNEAU,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,43000,
CENSUS,1997,YEAR,,COUNTY,MICHIGAN,26,UPPER PENINSULA,10,GOGEBIC,53,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,43000,
CENSUS,1997,YEAR,,COUNTY,WEST VIRGINIA,54,SOUTHWEST,40,LOGAN,45,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,43000,
CENSUS,1997,YEAR,,STATE,ALASKA,2,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",EXPENSE,"EXPENSE: (LESS THAN 1,000 $)",43000,
CENSUS,2018,YEAR,,PUERTO RICO & OUTLYING AREAS,GUAM,66,,,,,,GUAM,0,,FEED,"FEED - EXPENSE, MEASURED IN $",FARM SALES,"FARM SALES: (10,000 OR MORE $)",43120,23.1
CENSUS,2007,YEAR,,COUNTY,VIRGINIA,51,EASTERN,60,LANCASTER,103,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,44000,
CENSUS,2002,YEAR,,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,ECHOLS,101,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,44000,
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,NORTHERN COASTAL,70,CURRITUCK,53,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,44000,
CENSUS,2002,YEAR,,COUNTY,WISCONSIN,55,SOUTHEAST,90,MILWAUKEE,79,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,44000,
CENSUS,1997,YEAR,,COUNTY,FLORIDA,12,NORTHWEST,10,FRANKLIN,37,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,44000,
CENSUS,1997,YEAR,,COUNTY,FLORIDA,12,NORTHWEST,10,GULF,45,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,44000,
CENSUS,2012,YEAR,,COUNTY,MINNESOTA,27,NORTHEAST,30,LAKE,75,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,45000,9.2
CENSUS,2012,YEAR,,COUNTY,NEW YORK,36,LONG ISLAND,91,QUEENS,81,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,45000,7.7
CENSUS,2002,YEAR,,COUNTY,KENTUCKY,21,EASTERN OR MOUNTAIN,60,LETCHER,133,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,45000,
CENSUS,1997,YEAR,,COUNTY,FLORIDA,12,CENTRAL,50,PINELLAS,103,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,45000,
CENSUS,2017,YEAR,,COUNTY,COLORADO,8,NORTHEAST,20,BROOMFIELD,14,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,46000,3.5
CENSUS,2012,YEAR,,COUNTY,VIRGINIA,51,EASTERN,60,NORTHAMPTON,131,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,46000,7.4
CENSUS,2007,YEAR,,COUNTY,COLORADO,8,NORTHWEST AND MOUNTAIN,10,GILPIN,47,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,46000,
CENSUS,2018,YEAR,,PUERTO RICO & OUTLYING AREAS,VIRGIN ISLANDS OF THE US,78,,,,,,VIRGIN ISLANDS OF THE US,0,,FEED,"FEED - EXPENSE, MEASURED IN $",AREA OPERATED,AREA OPERATED: (100 OR MORE ACRES),46039,43
CENSUS,2017,YEAR,,STATE,ALASKA,2,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",EXPENSE,"EXPENSE: (LESS THAN 1,000 $)",47000,6.6
CENSUS,2012,YEAR,,STATE,ALASKA,2,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",AREA OPERATED,AREA OPERATED: (140 TO 179 ACRES),47000,(L)
CENSUS,2007,YEAR,,COUNTY,MISSISSIPPI,28,UPPER DELTA,10,QUITMAN,119,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,47000,
CENSUS,2018,YEAR,,PUERTO RICO & OUTLYING AREAS,AMERICAN SAMOA,60,,,,,,"AMERICAN SAMOA, EASTERN, MAOPUTASI",0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,47584,96.2
CENSUS,2017,YEAR,,COUNTY,KENTUCKY,21,EASTERN OR MOUNTAIN,60,HARLAN,95,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,48000,11.7
CENSUS,2012,YEAR,,STATE,SOUTH DAKOTA,46,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1112),48000,22.5
CENSUS,2017,YEAR,,STATE,NEVADA,32,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1111),49000,33.5
CENSUS,2007,YEAR,,COUNTY,WEST VIRGINIA,54,SOUTHWEST,40,MCDOWELL,47,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,49000,
CENSUS,2002,YEAR,,COUNTY,ARKANSAS,5,EAST CENTRAL,60,PHILLIPS,107,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,49000,
CENSUS,2002,YEAR,,STATE,ALASKA,2,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",EXPENSE,"EXPENSE: (LESS THAN 1,000 $)",49000,
CENSUS,1997,YEAR,,COUNTY,KENTUCKY,21,EASTERN OR MOUNTAIN,60,ELLIOTT,63,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,49000,
CENSUS,1997,YEAR,,COUNTY,NEW JERSEY,34,NORTH,20,BERGEN,3,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,49000,
CENSUS,2007,YEAR,,COUNTY,GEORGIA,13,NORTH CENTRAL,20,DE KALB,89,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,50000,
CENSUS,1997,YEAR,,COUNTY,GEORGIA,13,SOUTHEAST,90,LIBERTY,179,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,50000,
CENSUS,2018,YEAR,,PUERTO RICO & OUTLYING AREAS,AMERICAN SAMOA,60,,,,,,AMERICAN SAMOA,0,,FEED,"FEED - EXPENSE, MEASURED IN $",FARM SALES,"FARM SALES: (5,000 TO 7,499 $)",50994,49.3
CENSUS,2017,YEAR,,COUNTY,MINNESOTA,27,NORTHEAST,30,LAKE,75,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,51000,12.7
CENSUS,2002,YEAR,,COUNTY,WEST VIRGINIA,54,SOUTHWEST,40,WEBSTER,101,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,51000,
CENSUS,1997,YEAR,,COUNTY,NEVADA,32,NORTHWEST,10,CARSON CITY,510,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,51000,
CENSUS,1997,YEAR,,COUNTY,VIRGINIA,51,EASTERN,60,NEW KENT,127,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,51000,
CENSUS,2018,YEAR,,PUERTO RICO & OUTLYING AREAS,VIRGIN ISLANDS OF THE US,78,,,,,,VIRGIN ISLANDS OF THE US,0,,FEED,"FEED - EXPENSE, MEASURED IN $",FARM SALES,"FARM SALES: (7,500 TO 9,999 $)",51902,61.8
CENSUS,2017,YEAR,,AMERICAN INDIAN RESERVATION,,,,,,,,ROCKY BOY'S,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,52000,35.4
CENSUS,2017,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1113),52000,62.6
CENSUS,2012,YEAR,,STATE,RHODE ISLAND,44,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1114),52000,(H)
CENSUS,2007,YEAR,,COUNTY,VIRGINIA,51,EASTERN,60,MATHEWS,115,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,52000,
CENSUS,2007,YEAR,,STATE,RHODE ISLAND,44,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",EXPENSE,"EXPENSE: (LESS THAN 1,000 $)",52000,
CENSUS,2002,YEAR,,COUNTY,VIRGINIA,51,SOUTHWESTERN,70,BUCHANAN,27,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,52000,
CENSUS,1997,YEAR,,COUNTY,VIRGINIA,51,EASTERN,60,YORK,199,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,52000,
CENSUS,2017,YEAR,,COUNTY,GEORGIA,13,SOUTHEAST,90,MCINTOSH,191,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,53000,19.4
CENSUS,2017,YEAR,,COUNTY,MISSISSIPPI,28,LOWER DELTA,40,ISSAQUENA,55,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,53000,18.2
CENSUS,2017,YEAR,,STATE,HAWAII,15,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",AREA OPERATED,AREA OPERATED: (220 TO 259 ACRES),53000,73.7
CENSUS,2007,YEAR,,COUNTY,KENTUCKY,21,EASTERN OR MOUNTAIN,60,BELL,13,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,53000,
CENSUS,2018,YEAR,,PUERTO RICO & OUTLYING AREAS,VIRGIN ISLANDS OF THE US,78,,,,,,VIRGIN ISLANDS OF THE US,0,,FEED,"FEED - EXPENSE, MEASURED IN $",AREA OPERATED,AREA OPERATED: (50.0 TO 99.0 ACRES),53800,45.3
CENSUS,2017,YEAR,,AMERICAN INDIAN RESERVATION,,,,,,,,PUEBLO OF JEMEZ,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,54000,(H)
CENSUS,2017,YEAR,,COUNTY,LOUISIANA,22,SOUTHEAST,90,JEFFERSON,51,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,54000,14.6
CENSUS,2017,YEAR,,COUNTY,MISSISSIPPI,28,UPPER DELTA,10,BOLIVAR,11,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,54000,18.2
CENSUS,2017,YEAR,,COUNTY,PENNSYLVANIA,42,NORTH CENTRAL,20,CAMERON,23,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,54000,8.2
